volume_demand;volume_production;spot_price;year;month;week;day;hour;dayofweek;weekend;working_hours;night;morning;afternoon;evening;delta;volume_production_rolling;volume_demand_rolling;target
5166.0;8873.0;24.24;2016;1;2;11;5;0;0;0;1;0;0;0;3707.0;394700.0;251206.0;22.93
5546.0;9219.0;40.28;2016;1;2;11;6;0;0;0;1;0;0;0;3673.0;394851.0;251514.0;34.77
5653.0;9160.0;45.93;2016;1;2;11;7;0;0;0;0;1;0;0;3507.0;394639.0;251733.0;39.53
5592.0;9188.0;44.0;2016;1;2;11;8;0;0;1;0;1;0;0;3596.0;394378.0;251772.0;41.0
5583.0;9356.0;41.94;2016;1;2;11;9;0;0;1;0;1;0;0;3773.0;394289.0;251661.0;38.66
5541.0;9375.0;40.62;2016;1;2;11;10;0;0;1;0;1;0;0;3834.0;394215.0;251447.0;36.46
5500.0;9328.0;41.31;2016;1;2;11;11;0;0;1;0;1;0;0;3828.0;394047.0;251214.0;35.0
5530.0;9276.0;41.09;2016;1;2;11;12;0;0;1;0;0;1;0;3746.0;393771.0;251035.0;33.3
5527.0;9413.0;38.6;2016;1;2;11;13;0;0;1;0;0;1;0;3886.0;393662.0;250842.0;32.21
5541.0;9575.0;37.5;2016;1;2;11;14;0;0;1;0;0;1;0;4034.0;393735.0;250659.0;33.0
5608.0;9459.0;37.95;2016;1;2;11;15;0;0;1;0;0;1;0;3851.0;393667.0;250512.0;36.08
5547.0;9465.0;44.69;2016;1;2;11;16;0;0;1;0;0;1;0;3918.0;393528.0;250269.0;41.94
5498.0;9414.0;42.88;2016;1;2;11;17;0;0;1;0;0;0;1;3916.0;393385.0;249997.0;40.33
5471.0;9492.0;38.72;2016;1;2;11;18;0;0;0;0;0;0;1;4021.0;393427.0;249792.0;29.69
5403.0;9462.0;27.87;2016;1;2;11;19;0;0;0;0;0;0;1;4059.0;393575.0;249685.0;26.05
5301.0;9419.0;25.45;2016;1;2;11;20;0;0;0;0;0;0;1;4118.0;394062.0;249657.0;24.76
5074.0;8782.0;23.05;2016;1;2;11;21;0;0;0;0;0;0;1;3708.0;394621.0;249510.0;23.3
4777.0;7654.0;21.68;2016;1;2;11;22;0;0;0;0;0;0;1;2877.0;394417.0;249208.0;21.51
4627.0;6622.0;21.11;2016;1;2;11;23;0;0;0;0;0;0;1;1995.0;393981.0;248906.0;21.0
4583.0;6252.0;19.81;2016;1;2;12;0;1;0;0;1;0;0;0;1669.0;393543.0;248614.0;19.66
4506.0;5984.0;19.1;2016;1;2;12;1;1;0;0;1;0;0;0;1478.0;393079.0;248304.0;18.72
4558.0;5662.0;18.41;2016;1;2;12;2;1;0;0;1;0;0;0;1104.0;392351.0;248075.0;18.66
4606.0;5948.0;19.0;2016;1;2;12;3;1;0;0;1;0;0;0;1342.0;391990.0;247891.0;19.31
4781.0;6784.0;20.91;2016;1;2;12;4;1;0;0;1;0;0;0;2003.0;392442.0;247849.0;21.34
5193.0;8589.0;22.93;2016;1;2;12;5;1;0;0;1;0;0;0;3396.0;394742.0;248173.0;23.33
5621.0;9344.0;34.77;2016;1;2;12;6;1;0;0;1;0;0;0;3723.0;397593.0;248869.0;25.92
5742.0;9380.0;39.53;2016;1;2;12;7;1;0;0;0;1;0;0;3638.0;399902.0;249516.0;29.98
5682.0;9356.0;41.0;2016;1;2;12;8;1;0;1;0;1;0;0;3674.0;401725.0;249990.0;30.73
5635.0;9459.0;38.66;2016;1;2;12;9;1;0;1;0;1;0;0;3824.0;403409.0;250298.0;31.45
5641.0;9511.0;36.46;2016;1;2;12;10;1;0;1;0;1;0;0;3870.0;404803.0;250516.0;33.56
5616.0;9547.0;35.0;2016;1;2;12;11;1;0;1;0;1;0;0;3931.0;406184.0;250716.0;33.31
5593.0;9495.0;33.3;2016;1;2;12;12;1;0;1;0;0;1;0;3902.0;407703.0;250868.0;33.83
5583.0;9351.0;32.21;2016;1;2;12;13;1;0;1;0;0;1;0;3768.0;409137.0;251060.0;34.02
5576.0;9396.0;33.0;2016;1;2;12;14;1;0;1;0;0;1;0;3820.0;410270.0;251416.0;37.44
5702.0;9411.0;36.08;2016;1;2;12;15;1;0;1;0;0;1;0;3709.0;410603.0;251728.0;39.58
5699.0;9399.0;41.94;2016;1;2;12;16;1;0;1;0;0;1;0;3700.0;410751.0;252009.0;43.0
5631.0;9440.0;40.33;2016;1;2;12;17;1;0;1;0;0;0;1;3809.0;410878.0;252246.0;41.94
5556.0;9391.0;29.69;2016;1;2;12;18;1;0;0;0;0;0;1;3835.0;410968.0;252434.0;37.61
5506.0;9322.0;26.05;2016;1;2;12;19;1;0;0;0;0;0;1;3816.0;411134.0;252602.0;29.09
5410.0;9165.0;24.76;2016;1;2;12;20;1;0;0;0;0;0;1;3755.0;411295.0;252774.0;26.97
5183.0;8840.0;23.3;2016;1;2;12;21;1;0;0;0;0;0;1;3657.0;411611.0;252854.0;25.42
4903.0;7790.0;21.51;2016;1;2;12;22;1;0;0;0;0;0;1;2887.0;411453.0;252872.0;22.95
4683.0;6683.0;21.0;2016;1;2;12;23;1;0;0;0;0;0;1;2000.0;410631.0;252805.0;23.51
4627.0;6313.0;19.66;2016;1;2;13;0;2;0;0;1;0;0;0;1686.0;409970.0;252787.0;22.58
4606.0;6009.0;18.72;2016;1;2;13;1;2;0;0;1;0;0;0;1403.0;409196.0;252809.0;22.22
4646.0;6016.0;18.66;2016;1;2;13;2;2;0;0;1;0;0;0;1370.0;408683.0;252878.0;22.03
4756.0;6322.0;19.31;2016;1;2;13;3;2;0;0;1;0;0;0;1566.0;408325.0;253044.0;22.53
4856.0;7079.0;21.34;2016;1;2;13;4;2;0;0;1;0;0;0;2223.0;407770.0;253165.0;23.9
5198.0;8871.0;23.33;2016;1;2;13;5;2;0;0;1;0;0;0;3673.0;407768.0;253197.0;28.88
5668.0;9409.0;25.92;2016;1;2;13;6;2;0;0;1;0;0;0;3741.0;407958.0;253319.0;31.96
5815.0;9447.0;29.98;2016;1;2;13;7;2;0;0;0;1;0;0;3632.0;408245.0;253481.0;44.99
5731.0;9430.0;30.73;2016;1;2;13;8;2;0;1;0;1;0;0;3699.0;408487.0;253620.0;41.39
5735.0;9523.0;31.45;2016;1;2;13;9;2;0;1;0;1;0;0;3788.0;408654.0;253772.0;34.95
5715.0;9463.0;33.56;2016;1;2;13;10;2;0;1;0;1;0;0;3748.0;408742.0;253946.0;33.18
5636.0;9421.0;33.31;2016;1;2;13;11;2;0;1;0;1;0;0;3785.0;408835.0;254082.0;31.17
5524.0;9251.0;33.83;2016;1;2;13;12;2;0;1;0;0;1;0;3727.0;408810.0;254076.0;33.52
5421.0;9159.0;34.02;2016;1;2;13;13;2;0;1;0;0;1;0;3738.0;408556.0;253970.0;30.43
5571.0;9333.0;37.44;2016;1;2;13;14;2;0;1;0;0;1;0;3762.0;408314.0;254000.0;28.69
5789.0;9365.0;39.58;2016;1;2;13;15;2;0;1;0;0;1;0;3576.0;408220.0;254181.0;29.44
5756.0;9543.0;43.0;2016;1;2;13;16;2;0;1;0;0;1;0;3787.0;408298.0;254390.0;36.41
5698.0;9507.0;41.94;2016;1;2;13;17;2;0;1;0;0;0;1;3809.0;408391.0;254590.0;40.2
5620.0;9529.0;37.61;2016;1;2;13;18;2;0;0;0;0;0;1;3909.0;408428.0;254739.0;31.4
5578.0;9534.0;29.09;2016;1;2;13;19;2;0;0;0;0;0;1;3956.0;408500.0;254914.0;29.67
5495.0;9520.0;26.97;2016;1;2;13;20;2;0;0;0;0;0;1;4025.0;408601.0;255108.0;29.1
5314.0;9276.0;25.42;2016;1;2;13;21;2;0;0;0;0;0;1;3962.0;409095.0;255348.0;26.61
5103.0;9029.0;22.95;2016;1;2;13;22;2;0;0;0;0;0;1;3926.0;410470.0;255674.0;25.11
4917.0;8453.0;23.51;2016;1;2;13;23;2;0;0;0;0;0;1;3536.0;412301.0;255964.0;24.58
4856.0;7808.0;22.58;2016;1;2;14;0;3;0;0;1;0;0;0;2952.0;413857.0;256237.0;24.04
4824.0;7381.0;22.22;2016;1;2;14;1;3;0;0;1;0;0;0;2557.0;415254.0;256555.0;23.28
4821.0;7132.0;22.03;2016;1;2;14;2;3;0;0;1;0;0;0;2311.0;416724.0;256818.0;22.87
4882.0;7668.0;22.53;2016;1;2;14;3;3;0;0;1;0;0;0;2786.0;418444.0;257094.0;22.94
5021.0;8265.0;23.9;2016;1;2;14;4;3;0;0;1;0;0;0;3244.0;419925.0;257334.0;22.98
5375.0;9166.0;28.88;2016;1;2;14;5;3;0;0;1;0;0;0;3791.0;420502.0;257516.0;26.35
5874.0;9351.0;31.96;2016;1;2;14;6;3;0;0;1;0;0;0;3477.0;420509.0;257769.0;26.65
5980.0;9509.0;44.99;2016;1;2;14;7;3;0;0;0;1;0;0;3529.0;420638.0;258007.0;41.94
5866.0;9585.0;41.39;2016;1;2;14;8;3;0;1;0;1;0;0;3719.0;420867.0;258191.0;42.94
5834.0;9552.0;34.95;2016;1;2;14;9;3;0;1;0;1;0;0;3718.0;420960.0;258390.0;43.13
5791.0;9449.0;33.18;2016;1;2;14;10;3;0;1;0;1;0;0;3658.0;420898.0;258540.0;46.95
5740.0;9321.0;31.17;2016;1;2;14;11;3;0;1;0;1;0;0;3581.0;420672.0;258664.0;43.15
5667.0;9368.0;33.52;2016;1;2;14;12;3;0;1;0;0;1;0;3701.0;420545.0;258738.0;42.05
5624.0;9381.0;30.43;2016;1;2;14;13;3;0;1;0;0;1;0;3757.0;420575.0;258779.0;39.99
5672.0;9405.0;28.69;2016;1;2;14;14;3;0;1;0;0;1;0;3733.0;420584.0;258875.0;36.03
5774.0;9276.0;29.44;2016;1;2;14;15;3;0;1;0;0;1;0;3502.0;420449.0;258947.0;38.0
5817.0;9319.0;36.41;2016;1;2;14;16;3;0;1;0;0;1;0;3502.0;420369.0;259065.0;45.26
5829.0;9371.0;40.2;2016;1;2;14;17;3;0;1;0;0;0;1;3542.0;420300.0;259263.0;46.5
5770.0;9441.0;31.4;2016;1;2;14;18;3;0;0;0;0;0;1;3671.0;420350.0;259477.0;43.33
5701.0;9310.0;29.67;2016;1;2;14;19;3;0;0;0;0;0;1;3609.0;420338.0;259672.0;33.69
5577.0;9232.0;29.1;2016;1;2;14;20;3;0;0;0;0;0;1;3655.0;420405.0;259839.0;29.34
5383.0;8940.0;26.61;2016;1;2;14;21;3;0;0;0;0;0;1;3557.0;420505.0;260039.0;27.17
5062.0;8662.0;25.11;2016;1;2;14;22;3;0;0;0;0;0;1;3600.0;421377.0;260198.0;24.96
5061.0;8468.0;24.58;2016;1;2;14;23;3;0;0;0;0;0;1;3407.0;423162.0;260576.0;26.49
4868.0;8470.0;24.04;2016;1;2;15;0;4;0;0;1;0;0;0;3602.0;425319.0;260817.0;25.7
4804.0;8507.0;23.28;2016;1;2;15;1;4;0;0;1;0;0;0;3703.0;427817.0;261015.0;24.84
4790.0;8248.0;22.87;2016;1;2;15;2;4;0;0;1;0;0;0;3458.0;430049.0;261159.0;24.34
5007.0;8294.0;22.94;2016;1;2;15;3;4;0;0;1;0;0;0;3287.0;432021.0;261410.0;24.03
5178.0;8650.0;22.98;2016;1;2;15;4;4;0;0;1;0;0;0;3472.0;433592.0;261732.0;24.71
5485.0;9035.0;26.35;2016;1;2;15;5;4;0;0;1;0;0;0;3550.0;433756.0;262019.0;24.18
5935.0;9397.0;26.65;2016;1;2;15;6;4;0;0;1;0;0;0;3462.0;433744.0;262286.0;24.43
6086.0;9550.0;41.94;2016;1;2;15;7;4;0;0;0;1;0;0;3464.0;433847.0;262557.0;26.58
5998.0;9490.0;42.94;2016;1;2;15;8;4;0;1;0;1;0;0;3492.0;433907.0;262824.0;31.63
6009.0;9446.0;43.13;2016;1;2;15;9;4;0;1;0;1;0;0;3437.0;433830.0;263098.0;33.39
5977.0;9552.0;46.95;2016;1;2;15;10;4;0;1;0;1;0;0;3575.0;433919.0;263360.0;33.23
5924.0;9587.0;43.15;2016;1;2;15;11;4;0;1;0;1;0;0;3663.0;434085.0;263648.0;29.16
5881.0;9445.0;42.05;2016;1;2;15;12;4;0;1;0;0;1;0;3564.0;434279.0;264005.0;26.31
5824.0;9351.0;39.99;2016;1;2;15;13;4;0;1;0;0;1;0;3527.0;434471.0;264408.0;25.47
5900.0;9647.0;36.03;2016;1;2;15;14;4;0;1;0;0;1;0;3747.0;434785.0;264737.0;25.6
5955.0;9438.0;38.0;2016;1;2;15;15;4;0;1;0;0;1;0;3483.0;434858.0;264903.0;30.12
6004.0;9518.0;45.26;2016;1;2;15;16;4;0;1;0;0;1;0;3514.0;434833.0;265151.0;38.5
5985.0;9594.0;46.5;2016;1;2;15;17;4;0;1;0;0;0;1;3609.0;434920.0;265438.0;38.75
5914.0;9679.0;43.33;2016;1;2;15;18;4;0;0;0;0;0;1;3765.0;435070.0;265732.0;30.29
5697.0;9436.0;33.69;2016;1;2;15;19;4;0;0;0;0;0;1;3739.0;434972.0;265851.0;26.18
5583.0;9385.0;29.34;2016;1;2;15;20;4;0;0;0;0;0;1;3802.0;434837.0;265939.0;25.07
5438.0;9305.0;27.17;2016;1;2;15;21;4;0;0;0;0;0;1;3867.0;434866.0;266063.0;24.72
5301.0;9276.0;24.96;2016;1;2;15;22;4;0;0;0;0;0;1;3975.0;435113.0;266261.0;23.54
5108.0;8556.0;26.49;2016;1;2;15;23;4;0;0;0;0;0;1;3448.0;435216.0;266452.0;21.88
5013.0;8484.0;25.7;2016;1;2;16;0;5;1;0;1;0;0;0;3471.0;435892.0;266609.0;20.25
5038.0;8472.0;24.84;2016;1;2;16;1;5;1;0;1;0;0;0;3434.0;436983.0;266823.0;20.76
4984.0;8230.0;24.34;2016;1;2;16;2;5;1;0;1;0;0;0;3246.0;438081.0;266986.0;20.97
5009.0;8158.0;24.03;2016;1;2;16;3;5;1;0;1;0;0;0;3149.0;438571.0;267113.0;20.89
5029.0;8271.0;24.71;2016;1;2;16;4;5;1;0;1;0;0;0;3242.0;438577.0;267121.0;20.94
5144.0;8220.0;24.18;2016;1;2;16;5;5;1;0;1;0;0;0;3076.0;437631.0;266890.0;20.12
5275.0;8939.0;24.43;2016;1;2;16;6;5;1;0;1;0;0;0;3664.0;437219.0;266291.0;22.35
5455.0;9316.0;26.58;2016;1;2;16;7;5;1;0;0;1;0;0;3861.0;437026.0;265766.0;23.52
5558.0;9255.0;31.63;2016;1;2;16;8;5;1;1;0;1;0;0;3697.0;436696.0;265458.0;24.58
5760.0;9422.0;33.39;2016;1;2;16;9;5;1;1;0;1;0;0;3662.0;436566.0;265384.0;26.44
5721.0;9291.0;33.23;2016;1;2;16;10;5;1;1;0;1;0;0;3570.0;436408.0;265314.0;27.26
5660.0;9334.0;29.16;2016;1;2;16;11;5;1;1;0;1;0;0;3674.0;436421.0;265234.0;25.96
5593.0;9319.0;26.31;2016;1;2;16;12;5;1;1;0;0;1;0;3726.0;436372.0;265160.0;25.97
5537.0;9183.0;25.47;2016;1;2;16;13;5;1;1;0;0;1;0;3646.0;436174.0;265073.0;25.56
5528.0;9179.0;25.6;2016;1;2;16;14;5;1;1;0;0;1;0;3651.0;435948.0;264929.0;26.42
5635.0;9190.0;30.12;2016;1;2;16;15;5;1;1;0;0;1;0;3555.0;435862.0;264790.0;31.94
5824.0;9281.0;38.5;2016;1;2;16;16;5;1;1;0;0;1;0;3457.0;435824.0;264797.0;39.49
5824.0;9211.0;38.75;2016;1;2;16;17;5;1;1;0;0;0;1;3387.0;435664.0;264792.0;42.8
5806.0;9235.0;30.29;2016;1;2;16;18;5;1;0;0;0;0;1;3429.0;435458.0;264828.0;37.98
5677.0;9103.0;26.18;2016;1;2;16;19;5;1;0;0;0;0;1;3426.0;435251.0;264804.0;32.23
5556.0;8980.0;25.07;2016;1;2;16;20;5;1;0;0;0;0;1;3424.0;434999.0;264783.0;26.18
5383.0;8280.0;24.72;2016;1;2;16;21;5;1;0;0;0;0;1;2897.0;434339.0;264783.0;25.6
5160.0;7708.0;23.54;2016;1;2;16;22;5;1;0;0;0;0;1;2548.0;433385.0;264881.0;24.39
5195.0;6891.0;21.88;2016;1;2;16;23;5;1;0;0;0;0;1;1696.0;431808.0;265015.0;23.96
5129.0;6683.0;20.25;2016;1;2;17;0;6;1;0;1;0;0;0;1554.0;430021.0;265276.0;23.47
5099.0;6696.0;20.76;2016;1;2;17;1;6;1;0;1;0;0;0;1597.0;428210.0;265571.0;23.56
5087.0;6703.0;20.97;2016;1;2;17;2;6;1;0;1;0;0;0;1616.0;426665.0;265868.0;23.46
5094.0;6734.0;20.89;2016;1;2;17;3;6;1;0;1;0;0;0;1640.0;425105.0;265955.0;23.51
5110.0;6650.0;20.94;2016;1;2;17;4;6;1;0;1;0;0;0;1540.0;423105.0;265887.0;24.25
5188.0;6636.0;20.12;2016;1;2;17;5;6;1;0;1;0;0;0;1448.0;420706.0;265590.0;26.95
5310.0;6793.0;22.35;2016;1;2;17;6;6;1;0;1;0;0;0;1483.0;418102.0;264965.0;46.01
5435.0;7315.0;23.52;2016;1;2;17;7;6;1;0;0;1;0;0;1880.0;415867.0;264314.0;49.98
5647.0;8845.0;24.58;2016;1;2;17;8;6;1;1;0;1;0;0;3198.0;415222.0;263963.0;50.54
5735.0;9131.0;26.44;2016;1;2;17;9;6;1;1;0;1;0;0;3396.0;414907.0;263689.0;49.91
5709.0;9039.0;27.26;2016;1;2;17;10;6;1;1;0;1;0;0;3330.0;414394.0;263421.0;48.44
5687.0;9107.0;25.96;2016;1;2;17;11;6;1;1;0;1;0;0;3420.0;413914.0;263184.0;45.42
5607.0;9138.0;25.97;2016;1;2;17;12;6;1;1;0;0;1;0;3531.0;413607.0;262910.0;44.83
5496.0;9021.0;25.56;2016;1;2;17;13;6;1;1;0;0;1;0;3525.0;413277.0;262582.0;43.65
5528.0;9091.0;26.42;2016;1;2;17;14;6;1;1;0;0;1;0;3563.0;412721.0;262210.0;47.75
5675.0;9212.0;31.94;2016;1;2;17;15;6;1;1;0;0;1;0;3537.0;412495.0;261930.0;48.07
5777.0;9301.0;39.49;2016;1;2;17;16;6;1;1;0;0;1;0;3524.0;412278.0;261703.0;60.55
5827.0;9423.0;42.8;2016;1;2;17;17;6;1;1;0;0;0;1;3596.0;412107.0;261545.0;55.8
5809.0;9357.0;37.98;2016;1;2;17;18;6;1;0;0;0;0;1;3548.0;411785.0;261440.0;42.64
5769.0;9247.0;32.23;2016;1;2;17;19;6;1;0;0;0;0;1;3478.0;411596.0;261512.0;32.93
5703.0;9131.0;26.18;2016;1;2;17;20;6;1;0;0;0;0;1;3428.0;411342.0;261632.0;26.04
5574.0;8366.0;25.6;2016;1;2;17;21;6;1;0;0;0;0;1;2792.0;410403.0;261768.0;24.82
5403.0;7906.0;24.39;2016;1;2;17;22;6;1;0;0;0;0;1;2503.0;409033.0;261870.0;23.73
5211.0;7289.0;23.96;2016;1;2;17;23;6;1;0;0;0;0;1;2078.0;407766.0;261973.0;24.53
5133.0;6934.0;23.47;2016;1;3;18;0;0;0;0;1;0;0;0;1801.0;406216.0;262093.0;23.6
5102.0;7129.0;23.56;2016;1;3;18;1;0;0;0;1;0;0;0;2027.0;404873.0;262157.0;23.32
5116.0;7107.0;23.46;2016;1;3;18;2;0;0;0;1;0;0;0;1991.0;403750.0;262289.0;23.78
5169.0;7175.0;23.51;2016;1;3;18;3;0;0;0;1;0;0;0;2006.0;402767.0;262449.0;24.41
5336.0;7617.0;24.25;2016;1;3;18;4;0;0;0;1;0;0;0;2281.0;402113.0;262756.0;25.89
5757.0;9027.0;26.95;2016;1;3;18;5;0;0;0;1;0;0;0;3270.0;402920.0;263369.0;31.9
6266.0;9578.0;46.01;2016;1;3;18;6;0;0;0;1;0;0;0;3312.0;403559.0;264360.0;32.76
6369.0;9524.0;49.98;2016;1;3;18;7;0;0;0;0;1;0;0;3155.0;403767.0;265274.0;64.9
6302.0;9594.0;50.54;2016;1;3;18;8;0;0;1;0;1;0;0;3292.0;404106.0;266018.0;65.35
6195.0;9683.0;49.91;2016;1;3;18;9;0;0;1;0;1;0;0;3488.0;404367.0;266453.0;61.31
6165.0;9734.0;48.44;2016;1;3;18;10;0;0;1;0;1;0;0;3569.0;404810.0;266897.0;61.43
6065.0;9597.0;45.42;2016;1;3;18;11;0;0;1;0;1;0;0;3532.0;405073.0;267302.0;58.98
6029.0;9612.0;44.83;2016;1;3;18;12;0;0;1;0;0;1;0;3583.0;405366.0;267738.0;58.53
5990.0;9639.0;43.65;2016;1;3;18;13;0;0;1;0;0;1;0;3649.0;405822.0;268191.0;55.81
6008.0;9608.0;47.75;2016;1;3;18;14;0;0;1;0;0;1;0;3600.0;406251.0;268671.0;55.5
6050.0;9660.0;48.07;2016;1;3;18;15;0;0;1;0;0;1;0;3610.0;406721.0;269086.0;54.42
6052.0;9628.0;60.55;2016;1;3;18;16;0;0;1;0;0;1;0;3576.0;407068.0;269314.0;67.83
5970.0;9426.0;55.8;2016;1;3;18;17;0;0;1;0;0;0;1;3456.0;407283.0;269460.0;77.21
5915.0;9270.0;42.64;2016;1;3;18;18;0;0;0;0;0;0;1;3355.0;407318.0;269569.0;57.56
5814.0;9133.0;32.93;2016;1;3;18;19;0;0;0;0;0;0;1;3319.0;407348.0;269706.0;48.24
5688.0;8789.0;26.04;2016;1;3;18;20;0;0;0;0;0;0;1;3101.0;407157.0;269838.0;37.7
5544.0;8514.0;24.82;2016;1;3;18;21;0;0;0;0;0;0;1;2970.0;407391.0;269999.0;32.86
5269.0;7986.0;23.73;2016;1;3;18;22;0;0;0;0;0;0;1;2717.0;407669.0;270108.0;29.08
5093.0;7847.0;24.53;2016;1;3;18;23;0;0;0;0;0;0;1;2754.0;408625.0;270006.0;26.05
4922.0;7405.0;23.6;2016;1;3;19;0;1;0;0;1;0;0;0;2483.0;409347.0;269799.0;25.55
4877.0;7215.0;23.32;2016;1;3;19;1;1;0;0;1;0;0;0;2338.0;409866.0;269577.0;25.77
4907.0;7517.0;23.78;2016;1;3;19;2;1;0;0;1;0;0;0;2610.0;410680.0;269397.0;24.79
5112.0;7724.0;24.41;2016;1;3;19;3;1;0;0;1;0;0;0;2612.0;411670.0;269415.0;25.76
5262.0;8473.0;25.89;2016;1;3;19;4;1;0;0;1;0;0;0;3211.0;413493.0;269567.0;26.54
5562.0;8577.0;31.9;2016;1;3;19;5;1;0;0;1;0;0;0;3015.0;415434.0;269941.0;32.7
6013.0;9045.0;32.76;2016;1;3;19;6;1;0;0;1;0;0;0;3032.0;417686.0;270644.0;55.08
6176.0;9190.0;64.9;2016;1;3;19;7;1;0;0;0;1;0;0;3014.0;419561.0;271385.0;59.13
6151.0;9463.0;65.35;2016;1;3;19;8;1;0;1;0;1;0;0;3312.0;420179.0;271889.0;60.38
6215.0;9618.0;61.31;2016;1;3;19;9;1;0;1;0;1;0;0;3403.0;420666.0;272369.0;58.97
6090.0;9524.0;61.43;2016;1;3;19;10;1;0;1;0;1;0;0;3434.0;421151.0;272750.0;57.52
5972.0;9288.0;58.98;2016;1;3;19;11;1;0;1;0;1;0;0;3316.0;421332.0;273035.0;57.22
5800.0;9502.0;58.53;2016;1;3;19;12;1;0;1;0;0;1;0;3702.0;421696.0;273228.0;57.58
5914.0;9523.0;55.81;2016;1;3;19;13;1;0;1;0;0;1;0;3609.0;422198.0;273646.0;54.95
5870.0;9301.0;55.5;2016;1;3;19;14;1;0;1;0;0;1;0;3431.0;422408.0;273988.0;52.42
5996.0;9548.0;54.42;2016;1;3;19;15;1;0;1;0;0;1;0;3552.0;422744.0;274309.0;69.7
6085.0;9490.0;67.83;2016;1;3;19;16;1;0;1;0;0;1;0;3405.0;422933.0;274617.0;95.06
6064.0;9433.0;77.21;2016;1;3;19;17;1;0;1;0;0;0;1;3369.0;422943.0;274854.0;79.09
6023.0;9533.0;57.56;2016;1;3;19;18;1;0;0;0;0;0;1;3510.0;423119.0;275068.0;70.03
5941.0;9479.0;48.24;2016;1;3;19;19;1;0;0;0;0;0;1;3538.0;423351.0;275240.0;50.1
5841.0;9320.0;37.7;2016;1;3;19;20;1;0;0;0;0;0;1;3479.0;423540.0;275378.0;40.06
5656.0;9078.0;32.86;2016;1;3;19;21;1;0;0;0;0;0;1;3422.0;424252.0;275460.0;33.52
5452.0;8991.0;29.08;2016;1;3;19;22;1;0;0;0;0;0;1;3539.0;425337.0;275509.0;29.63
5304.0;8471.0;26.05;2016;1;3;19;23;1;0;0;0;0;0;1;3167.0;426519.0;275602.0;29.65
5236.0;8383.0;25.55;2016;1;3;20;0;2;0;0;1;0;0;0;3147.0;427968.0;275705.0;27.82
5248.0;8364.0;25.77;2016;1;3;20;1;2;0;0;1;0;0;0;3116.0;429203.0;275851.0;26.65
5280.0;8364.0;24.79;2016;1;3;20;2;2;0;0;1;0;0;0;3084.0;430460.0;276015.0;26.96
5330.0;8387.0;25.76;2016;1;3;20;3;2;0;0;1;0;0;0;3057.0;431672.0;276176.0;27.47
5455.0;8746.0;26.54;2016;1;3;20;4;2;0;0;1;0;0;0;3291.0;432801.0;276295.0;29.09
5835.0;9153.0;32.7;2016;1;3;20;5;2;0;0;1;0;0;0;3318.0;432927.0;276373.0;40.78
6285.0;9622.0;55.08;2016;1;3;20;6;2;0;0;1;0;0;0;3337.0;432971.0;276392.0;70.01
6385.0;9332.0;59.13;2016;1;3;20;7;2;0;0;0;1;0;0;2947.0;432779.0;276408.0;85.05
6322.0;9394.0;60.38;2016;1;3;20;8;2;0;1;0;1;0;0;3072.0;432579.0;276428.0;83.54
6227.0;9438.0;58.97;2016;1;3;20;9;2;0;1;0;1;0;0;3211.0;432334.0;276460.0;74.94
6085.0;9430.0;57.52;2016;1;3;20;10;2;0;1;0;1;0;0;3345.0;432030.0;276380.0;70.12
5976.0;9331.0;57.22;2016;1;3;20;11;2;0;1;0;1;0;0;3355.0;431764.0;276291.0;59.91
6008.0;9415.0;57.58;2016;1;3;20;12;2;0;1;0;0;1;0;3407.0;431567.0;276270.0;57.69
6043.0;9374.0;54.95;2016;1;3;20;13;2;0;1;0;0;1;0;3331.0;431302.0;276323.0;57.99
5998.0;9433.0;52.42;2016;1;3;20;14;2;0;1;0;0;1;0;3435.0;431127.0;276313.0;61.05
6063.0;9537.0;69.7;2016;1;3;20;15;2;0;1;0;0;1;0;3474.0;431004.0;276326.0;57.43
6108.0;9582.0;95.06;2016;1;3;20;16;2;0;1;0;0;1;0;3474.0;430958.0;276382.0;77.13
6131.0;9597.0;79.09;2016;1;3;20;17;2;0;1;0;0;0;1;3466.0;431129.0;276543.0;86.01
6088.0;9619.0;70.03;2016;1;3;20;18;2;0;0;0;0;0;1;3531.0;431478.0;276716.0;58.21
6013.0;9588.0;50.1;2016;1;3;20;19;2;0;0;0;0;0;1;3575.0;431933.0;276915.0;47.04
5919.0;9451.0;40.06;2016;1;3;20;20;2;0;0;0;0;0;1;3532.0;432595.0;277146.0;35.04
5741.0;9216.0;33.52;2016;1;3;20;21;2;0;0;0;0;0;1;3475.0;433297.0;277343.0;28.6
5562.0;9250.0;29.63;2016;1;3;20;22;2;0;0;0;0;0;1;3688.0;434561.0;277636.0;26.56
5390.0;8730.0;29.65;2016;1;3;20;23;2;0;0;0;0;0;1;3340.0;435444.0;277933.0;23.95
5315.0;8483.0;27.82;2016;1;3;21;0;3;0;0;1;0;0;0;3168.0;436522.0;278326.0;23.99
5301.0;8498.0;26.65;2016;1;3;21;1;3;0;0;1;0;0;0;3197.0;437805.0;278750.0;23.89
5322.0;8488.0;26.96;2016;1;3;21;2;3;0;0;1;0;0;0;3166.0;438776.0;279165.0;23.82
5385.0;8536.0;27.47;2016;1;3;21;3;3;0;0;1;0;0;0;3151.0;439588.0;279438.0;23.82
5526.0;8897.0;29.09;2016;1;3;21;4;3;0;0;1;0;0;0;3371.0;440012.0;279702.0;23.87
